word,count,percentage
"deirdre,electronics",2,9.573500550476281e-05
schilling,2,9.573500550476281e-05
"electronics,accuses",2,9.573500550476281e-05
"mockery,developmental",2,9.573500550476281e-05
"deadlocked,esb",2,9.573500550476281e-05
"regaining,willingham",2,9.573500550476281e-05
warranted,2,9.573500550476281e-05
"bjorndalen,recommend",2,9.573500550476281e-05
"exuberant,dimmer",2,9.573500550476281e-05
brohm,2,9.573500550476281e-05
"recommend,esb",2,9.573500550476281e-05
"yanked,azzurri",2,9.573500550476281e-05
"philosophical,willingham",2,9.573500550476281e-05
testud,2,9.573500550476281e-05
incredulously,2,9.573500550476281e-05
"sales's,electronics",2,9.573500550476281e-05
marbury,2,9.573500550476281e-05
goodwill,2,9.573500550476281e-05
peter,2,9.573500550476281e-05
"'flat',catapulted",2,9.573500550476281e-05
pair,2,9.573500550476281e-05
embarrassed,2,9.573500550476281e-05
doba,2,9.573500550476281e-05
"enhancing,ludovic",2,9.573500550476281e-05
"hampden,esb",2,9.573500550476281e-05
"overcame,developmental",2,9.573500550476281e-05
listless,2,9.573500550476281e-05
rams,2,9.573500550476281e-05
rostedt,2,9.573500550476281e-05
"ruud,electronics",2,9.573500550476281e-05
firefighters,2,9.573500550476281e-05
rocketeers,2,9.573500550476281e-05
earliest,2,9.573500550476281e-05
"unwilling,deirdre",2,9.573500550476281e-05
retroactive,2,9.573500550476281e-05
depor,2,9.573500550476281e-05
"nomars,birkle",2,9.573500550476281e-05
"punters,willingham",2,9.573500550476281e-05
stone's,2,9.573500550476281e-05
cube,2,9.573500550476281e-05
lobbying,2,9.573500550476281e-05
"goleo,unfavorable",2,9.573500550476281e-05
would,2,9.573500550476281e-05
make,2,9.573500550476281e-05
after,2,9.573500550476281e-05
are,2,9.573500550476281e-05
species,2,9.573500550476281e-05
internet,2,9.573500550476281e-05
will,2,9.573500550476281e-05
search,2,9.573500550476281e-05
thursday,2,9.573500550476281e-05
they,2,9.573500550476281e-05
had,2,9.573500550476281e-05
company,2,9.573500550476281e-05
million,2,9.573500550476281e-05
hair,1,4.786750275238141e-05
burress,1,4.786750275238141e-05
"unfavorable,molson,barnes",1,4.786750275238141e-05
brabourne,1,4.786750275238141e-05
physician,1,4.786750275238141e-05
boks,1,4.786750275238141e-05
whittled,1,4.786750275238141e-05
dashed,1,4.786750275238141e-05
"indecision,esb",1,4.786750275238141e-05
"rst,nieces",1,4.786750275238141e-05
defenseman,1,4.786750275238141e-05
ruining,1,4.786750275238141e-05
june,1,4.786750275238141e-05
"mcingvale,succinctly",1,4.786750275238141e-05
"accuses,mockery",1,4.786750275238141e-05
eleanor,1,4.786750275238141e-05
bland,1,4.786750275238141e-05
mackenzie,1,4.786750275238141e-05
griswold,1,4.786750275238141e-05
deacons,1,4.786750275238141e-05
"mancinis,willingham",1,4.786750275238141e-05
andy,1,4.786750275238141e-05
social,1,4.786750275238141e-05
daye,1,4.786750275238141e-05
lunchtime,1,4.786750275238141e-05
plodding,1,4.786750275238141e-05
bouchette,1,4.786750275238141e-05
"sharapovas,developmental",1,4.786750275238141e-05
tevez,1,4.786750275238141e-05
singling,1,4.786750275238141e-05
eased,1,4.786750275238141e-05
mas,1,4.786750275238141e-05
romanian,1,4.786750275238141e-05
torpedoed,1,4.786750275238141e-05
budinscak,1,4.786750275238141e-05
immortal,1,4.786750275238141e-05
bln,1,4.786750275238141e-05
fulfil,1,4.786750275238141e-05
beard's,1,4.786750275238141e-05
probing,1,4.786750275238141e-05
"growled,mockery",1,4.786750275238141e-05
farmland,1,4.786750275238141e-05
writes,1,4.786750275238141e-05
oshl,1,4.786750275238141e-05
polamalu,1,4.786750275238141e-05
"promotes,deirdre",1,4.786750275238141e-05
leak,1,4.786750275238141e-05
dodgers',1,4.786750275238141e-05
tour's,1,4.786750275238141e-05
loooking,1,4.786750275238141e-05
surgeons,1,4.786750275238141e-05
"dog,exhibiting",1,4.786750275238141e-05
address,1,4.786750275238141e-05
"remembrance,stayers",1,4.786750275238141e-05
souzas,1,4.786750275238141e-05
margins,1,4.786750275238141e-05
lifers,1,4.786750275238141e-05
pletcher,1,4.786750275238141e-05
inflaming,1,4.786750275238141e-05
otis,1,4.786750275238141e-05
brushbacks,1,4.786750275238141e-05
wracked,1,4.786750275238141e-05
detrimental,1,4.786750275238141e-05
maniourova,1,4.786750275238141e-05
canizares,1,4.786750275238141e-05
heartbreaker,1,4.786750275238141e-05
trembling,1,4.786750275238141e-05
bronc's,1,4.786750275238141e-05
"molson,tremor",1,4.786750275238141e-05
excelsis,1,4.786750275238141e-05
jacked,1,4.786750275238141e-05
"corrado,exuberant",1,4.786750275238141e-05
"ment,ferraris",1,4.786750275238141e-05
"cascaded,willingham",1,4.786750275238141e-05
femoral,1,4.786750275238141e-05
crosby's,1,4.786750275238141e-05
tosca,1,4.786750275238141e-05
universe,1,4.786750275238141e-05
easter,1,4.786750275238141e-05
scraping,1,4.786750275238141e-05
epl,1,4.786750275238141e-05
retreat,1,4.786750275238141e-05
panel,1,4.786750275238141e-05
euan,1,4.786750275238141e-05
bedford,1,4.786750275238141e-05
bears',1,4.786750275238141e-05
paulsboro,1,4.786750275238141e-05
"homola,abukar",1,4.786750275238141e-05
pine,1,4.786750275238141e-05
blabbedy,1,4.786750275238141e-05
womens,1,4.786750275238141e-05
oneill,1,4.786750275238141e-05
tolerated,1,4.786750275238141e-05
regroup,1,4.786750275238141e-05
doubtful,1,4.786750275238141e-05
nemesis,1,4.786750275238141e-05
rudi,1,4.786750275238141e-05
ijay,1,4.786750275238141e-05
grenade,1,4.786750275238141e-05
lowered,1,4.786750275238141e-05
lansdowne,1,4.786750275238141e-05
hoot,1,4.786750275238141e-05
vima,1,4.786750275238141e-05
"punchlines,esb",1,4.786750275238141e-05
volleyballers,1,4.786750275238141e-05
requirements,1,4.786750275238141e-05
marry,1,4.786750275238141e-05
sesaon,1,4.786750275238141e-05
kostanic,1,4.786750275238141e-05
"game's,levein",1,4.786750275238141e-05
"exuberant,ashland,additions",1,4.786750275238141e-05
yeast,1,4.786750275238141e-05
gorant,1,4.786750275238141e-05
atlantic,1,4.786750275238141e-05
appealing,1,4.786750275238141e-05
huggan,1,4.786750275238141e-05
dilshan,1,4.786750275238141e-05
upate,1,4.786750275238141e-05
chaired,1,4.786750275238141e-05
stare,1,4.786750275238141e-05
liken,1,4.786750275238141e-05
magpies,1,4.786750275238141e-05
strewn,1,4.786750275238141e-05
siena,1,4.786750275238141e-05
howry,1,4.786750275238141e-05
"squeaky,willingham",1,4.786750275238141e-05
creased,1,4.786750275238141e-05
atoned,1,4.786750275238141e-05
reinvigorated,1,4.786750275238141e-05
greatness,1,4.786750275238141e-05
"administrator,negatively,hardcourt",1,4.786750275238141e-05
"sotheby,noisy",1,4.786750275238141e-05
"eichenried,ashland",1,4.786750275238141e-05
"rotherham,apart",1,4.786750275238141e-05
begins,1,4.786750275238141e-05
balboa,1,4.786750275238141e-05
"recommend,malky",1,4.786750275238141e-05
"kanpur,ferraris",1,4.786750275238141e-05
reined,1,4.786750275238141e-05
triangular,1,4.786750275238141e-05
nonleague,1,4.786750275238141e-05
bedroom,1,4.786750275238141e-05
"developmental,pleas",1,4.786750275238141e-05
staircase,1,4.786750275238141e-05
ticketed,1,4.786750275238141e-05
ditch,1,4.786750275238141e-05
inside,1,4.786750275238141e-05
hui,1,4.786750275238141e-05
klimowicz,1,4.786750275238141e-05
heras,1,4.786750275238141e-05
"wrigley,honking",1,4.786750275238141e-05
rhetoric,1,4.786750275238141e-05
"accuses,esb",1,4.786750275238141e-05
raped,1,4.786750275238141e-05
"underscores,willingham",1,4.786750275238141e-05
colleen,1,4.786750275238141e-05
endorsed,1,4.786750275238141e-05
frequent,1,4.786750275238141e-05
infielder,1,4.786750275238141e-05
nemeckov,1,4.786750275238141e-05
klansman,1,4.786750275238141e-05
likhovtseva,1,4.786750275238141e-05
exeter,1,4.786750275238141e-05
optimistic,1,4.786750275238141e-05
"developmental,claimed,recommend",1,4.786750275238141e-05
vehicles,1,4.786750275238141e-05
maruenda,1,4.786750275238141e-05
exert,1,4.786750275238141e-05
youth,1,4.786750275238141e-05
wattage,1,4.786750275238141e-05
probation,1,4.786750275238141e-05
cosmetic,1,4.786750275238141e-05
researched,1,4.786750275238141e-05
hejduk,1,4.786750275238141e-05
"convey,esb,overcame",1,4.786750275238141e-05
bowman,1,4.786750275238141e-05
sven,1,4.786750275238141e-05
lousy,1,4.786750275238141e-05
nd's,1,4.786750275238141e-05
"commissioner,spectrum",1,4.786750275238141e-05
"judicious,willingham,developmental",1,4.786750275238141e-05
finds,1,4.786750275238141e-05
ritual,1,4.786750275238141e-05
bum,1,4.786750275238141e-05
color,1,4.786750275238141e-05
dogging,1,4.786750275238141e-05
palco,1,4.786750275238141e-05
n',1,4.786750275238141e-05
produced,1,4.786750275238141e-05
sniezek,1,4.786750275238141e-05
soon,1,4.786750275238141e-05
prologue,1,4.786750275238141e-05
gennadiy,1,4.786750275238141e-05
swimsuit,1,4.786750275238141e-05
colvin,1,4.786750275238141e-05
orphan,1,4.786750275238141e-05
adjudged,1,4.786750275238141e-05
organisations,1,4.786750275238141e-05
honed,1,4.786750275238141e-05
"bloom's,regretfully",1,4.786750275238141e-05
",,,,,,,,",1,4.786750275238141e-05
"phoney,tevez",1,4.786750275238141e-05
frontenac,1,4.786750275238141e-05
assuring,1,4.786750275238141e-05
crespo,1,4.786750275238141e-05
bayer,1,4.786750275238141e-05
frankie,1,4.786750275238141e-05
yumisledi,1,4.786750275238141e-05
alfredo,1,4.786750275238141e-05
providence,1,4.786750275238141e-05
"levein,laxness,goleo",1,4.786750275238141e-05
arveladze,1,4.786750275238141e-05
mediocre,1,4.786750275238141e-05
redgrave,1,4.786750275238141e-05
wider,1,4.786750275238141e-05
abcs,1,4.786750275238141e-05
nfo,1,4.786750275238141e-05
"gymnasts,'flat'",1,4.786750275238141e-05
hungarian,1,4.786750275238141e-05
mentioning,1,4.786750275238141e-05
intensive,1,4.786750275238141e-05
challenger,1,4.786750275238141e-05
validation,1,4.786750275238141e-05
corua,1,4.786750275238141e-05
fabien,1,4.786750275238141e-05
poland,1,4.786750275238141e-05
shaved,1,4.786750275238141e-05
halfway,1,4.786750275238141e-05
"willingham,ashland,negatively",1,4.786750275238141e-05
equality,1,4.786750275238141e-05
laila,1,4.786750275238141e-05
deflated,1,4.786750275238141e-05
kearse,1,4.786750275238141e-05
kurhajcova,1,4.786750275238141e-05
wrongdoing,1,4.786750275238141e-05
squad,1,4.786750275238141e-05
inclusion,1,4.786750275238141e-05
"anchored,azzurri",1,4.786750275238141e-05
granieri,1,4.786750275238141e-05
nazr,1,4.786750275238141e-05
"undoing,ashland",1,4.786750275238141e-05
sheath,1,4.786750275238141e-05
duce,1,4.786750275238141e-05
"south,esb",1,4.786750275238141e-05
missing,1,4.786750275238141e-05
tidal,1,4.786750275238141e-05
drouin,1,4.786750275238141e-05
veena,1,4.786750275238141e-05
bar,1,4.786750275238141e-05
"equalised,unfavorable",1,4.786750275238141e-05
"lomana,unfavorable",1,4.786750275238141e-05
mate,1,4.786750275238141e-05
kop,1,4.786750275238141e-05
"cascaded,esb",1,4.786750275238141e-05
"bhupathi,louisville",1,4.786750275238141e-05
"ruud,willingham",1,4.786750275238141e-05
"mcingvale,katie",1,4.786750275238141e-05
trustees,1,4.786750275238141e-05
born,1,4.786750275238141e-05
parliament,1,4.786750275238141e-05
"hardcourt,philosophical",1,4.786750275238141e-05
"spec,timer",1,4.786750275238141e-05
prizes,1,4.786750275238141e-05
"lets,manitoba",1,4.786750275238141e-05
nakajima,1,4.786750275238141e-05
lualuas,1,4.786750275238141e-05
praises,1,4.786750275238141e-05
intestinal,1,4.786750275238141e-05
sessions,1,4.786750275238141e-05
"marginalized,punchlines",1,4.786750275238141e-05
packers',1,4.786750275238141e-05
haunts,1,4.786750275238141e-05
mathewson,1,4.786750275238141e-05
licenses,1,4.786750275238141e-05
basic,1,4.786750275238141e-05
feat,1,4.786750275238141e-05
dry,1,4.786750275238141e-05
royal,1,4.786750275238141e-05
utah,1,4.786750275238141e-05
hristos,1,4.786750275238141e-05
ricardo,1,4.786750275238141e-05
"recommend,spectrum",1,4.786750275238141e-05
relocated,1,4.786750275238141e-05
games',1,4.786750275238141e-05
kenyatta,1,4.786750275238141e-05
weird,1,4.786750275238141e-05
pleas,1,4.786750275238141e-05
